,year,month,day,humidity,sha_tin_min,sha_tin_max,happy_velley_min,happy_velley_max
1588,2012,05,07,76-89,23.2,29.7,23.6,30.7
1589,2012,05,08,60-91,24.8,31.5,0.0,0.0
1590,2012,05,09,64-91,25.8,33.0,27.8,33.9
1591,2012,05,10,67-96,25.0,33.0,28.0,34.0
1592,2012,05,11,85-95,24.5,26.4,25.2,28.8
1593,2012,05,12,80-94,24.3,28.4,24.9,30.2
1594,2012,05,13,75-89,24.5,30.7,25.4,30.6
1595,2012,05,14,67-95,25.4,32.4,25.9,32.3
1596,2012,05,15,81-97,25.7,30.8,26.3,32.4
1597,2012,05,16,88-98,25.5,28.5,25.7,30.8
1598,2012,05,17,81-97,25.7,29.3,25.3,31.0
1599,2012,05,18,93-99,24.7,27.2,25.1,26.8
1600,2012,05,19,82-99,24.5,30.1,24.8,32.0
1601,2012,05,20,73-98,24.8,32.3,25.1,33.1
1602,2012,05,21,71-92,24.8,27.6,25.2,28.5
1603,2012,05,22,65-81,24.1,27.1,24.6,28.5
1604,2012,05,23,67-83,24.1,28.1,24.7,28.5
1605,2012,05,24,79-87,24.8,28.7,25.4,28.7
1606,2012,05,25,71-89,25.8,30.4,26.5,31.0
1607,2012,05,26,85-98,25.4,28.4,25.8,29.9
1608,2012,05,27,81-98,25.5,28.8,25.6,29.3
1609,2012,05,28,90-99,24.4,26.5,25.2,28.2
1610,2012,05,29,84-92,24.4,26.6,24.7,26.6
1611,2012,05,30,75-90,25.1,29.4,25.4,30.0
1612,2012,05,31,75-91,24.7,29.6,24.6,31.0
1613,2012,06,01,67-83,24.7,28.0,25.2,29.5
1614,2012,06,02,67-98,24.4,30.8,24.9,32.4
1615,2012,06,03,77-95,24.8,27.4,25.1,28.7
1616,2012,06,04,72-87,25.0,29.2,25.7,30.9
1617,2012,06,05,67-89,23.8,32.0,24.4,32.8
1618,2012,06,06,70-89,25.0,30.7,25.6,32.6
1619,2012,06,07,71-90,26.7,31.3,27.3,33.3
1620,2012,06,08,67-91,27.4,32.0,28.0,33.9
1621,2012,06,09,72-90,26.0,31.4,27.0,32.1
1622,2012,06,10,80-98,27.4,30.3,27.7,30.5
1623,2012,06,11,79-88,28.2,30.8,28.9,30.8
1624,2012,06,12,67-92,26.0,33.5,26.6,33.7
1625,2012,06,13,84-98,24.0,28.9,24.8,29.8
1626,2012,06,14,68-88,23.5,31.2,24.4,32.0
1627,2012,06,15,74-91,26.4,30.2,26.6,31.2
1628,2012,06,16,83-99,24.6,27.8,25.3,28.2
1629,2012,06,17,87-99,25.1,29.4,25.6,30.4
1630,2012,06,18,83-99,25.9,29.7,26.1,30.3
1631,2012,06,19,70-96,26.0,31.6,26.6,33.1
1632,2012,06,20,61-86,27.1,33.3,27.1,34.7
1633,2012,06,21,83-98,26.4,29.4,26.7,30.0
1634,2012,06,22,74-98,25.7,30.6,26.1,30.4
1635,2012,06,23,73-83,27.2,30.6,27.7,30.0
1636,2012,06,24,75-87,27.3,30.3,28.0,29.2
1637,2012,06,25,73-85,27.6,30.7,27.8,29.8
1638,2012,06,26,74-86,27.4,30.1,28.0,29.9
1639,2012,06,27,70-85,26.8,31.4,28.2,32.2
1640,2012,06,28,68-85,26.6,32.2,27.2,32.7
1641,2012,06,29,62-95,25.2,34.3,26.8,34.8
1642,2012,06,30,84-98,25.9,29.6,26.1,30.1
1643,2012,07,01,76-97,25.8,30.8,26.3,31.6
1644,2012,07,02,72-94,25.9,30.9,27.2,31.6
1645,2012,07,03,62-89,25.4,32.6,26.5,33.1
1646,2012,07,04,61-89,25.8,32.3,26.1,33.2
1647,2012,07,05,84-97,25.1,30.9,26.3,29.9
1648,2012,07,06,75-91,26.3,31.3,27.0,31.5
1649,2012,07,07,63-95,27.0,32.0,26.6,32.0
1650,2012,07,08,69-85,26.8,32.5,27.9,32.1
1651,2012,07,09,60-85,26.8,33.2,27.8,32.9
1652,2012,07,10,62-80,27.6,32.5,28.4,33.8
1653,2012,07,11,65-82,28.0,32.0,27.8,33.1
1654,2012,07,12,59-85,28.0,32.5,28.4,34.4
1655,2012,07,13,70-93,26.1,31.9,27.6,31.3
1656,2012,07,14,67-95,25.8,31.9,26.7,32.5
1657,2012,07,15,65-87,27.9,32.8,29.0,33.4
1658,2012,07,16,72-92,27.2,32.7,28.2,31.7
1659,2012,07,17,69-86,27.9,32.6,28.7,32.9
1660,2012,07,18,68-98,24.0,32.4,25.6,32.0
1661,2012,07,19,60-88,26.8,33.7,27.5,33.8
1662,2012,07,20,63-87,26.8,34.4,28.0,34.1
1663,2012,07,21,56-85,25.4,36.6,26.3,37.1
1664,2012,07,22,67-90,26.0,31.4,26.6,32.6
1665,2012,07,23,79-97,25.0,27.8,25.5,28.4
1666,2012,07,24,86-97,25.0,28.2,25.9,28.8
1667,2012,07,25,89-98,23.8,28.3,24.3,29.2
1668,2012,07,26,95-98,24.2,25.9,25.1,27.6
1669,2012,07,27,93-97,24.9,27.2,25.0,28.4
1670,2012,07,28,71-95,24.4,30.1,24.9,32.7
1671,2012,07,29,60-91,24.1,32.3,25.5,33.6
1672,2012,07,30,51-88,24.6,34.0,25.2,35.8
1673,2012,07,31,63-89,24.4,34.1,27.1,34.8
1674,2012,08,01,60-85,25.3,36.1,27.1,36.6
1675,2012,08,02,49-82,27.3,35.9,28.6,37.2
1676,2012,08,03,58-77,26.6,34.4,28.2,35.8
1677,2012,08,04,74-87,28.4,31.0,29.2,31.2
1678,2012,08,05,73-90,26.6,31.8,28.1,31.3
1679,2012,08,06,71-94,24.7,32.4,25.5,33.9
1680,2012,08,07,63-89,26.0,34.6,26.7,34.0
1681,2012,08,08,57-86,27.5,34.7,28.4,35.8
1682,2012,08,09,61-84,27.1,34.6,28.1,35.2
1683,2012,08,10,68-89,27.5,31.3,28.5,32.9
1684,2012,08,11,77-96,25.5,28.9,25.4,29.2
1685,2012,08,12,76-96,24.9,29.9,25.6,30.1
1686,2012,08,13,83-94,26.2,29.7,26.2,31.5
1687,2012,08,14,74-92,25.2,31.4,25.9,33.1
1688,2012,08,15,62-89,25.4,34.3,26.0,34.1
1689,2012,08,16,68-94,26.3,32.1,25.9,32.9
1690,2012,08,17,81-88,25.3,29.4,27.4,30.3
1691,2012,08,18,68-89,27.4,31.1,27.9,31.9
1692,2012,08,19,66-88,25.9,32.6,27.1,33.4
1693,2012,08,20,63-89,25.5,32.0,27.0,33.8
1694,2012,08,21,70-87,25.7,32.2,27.3,32.5
1695,2012,08,22,76-89,25.6,29.6,26.1,29.8
1696,2012,08,23,64-86,23.9,32.5,24.5,33.5
1697,2012,08,24,57-87,26.1,33.6,27.0,34.5
1698,2012,08,25,54-68,27.4,33.0,27.8,34.3
1699,2012,08,26,52-70,28.5,32.3,29.6,33.4
1700,2012,08,27,49-73,26.4,34.7,27.3,35.2
1701,2012,08,28,59-86,27.0,34.5,27.7,34.5
1702,2012,08,29,63-90,27.0,32.9,25.5,33.4
1703,2012,08,30,61-88,27.3,32.9,27.9,34.4
1704,2012,08,31,78-96,26.4,31.3,26.1,32.1
1705,2012,09,01,79-95,25.6,30.9,25.6,30.6
1706,2012,09,02,68-96,25.9,31.1,26.2,32.0
1707,2012,09,03,64-86,26.2,31.1,26.4,32.5
1708,2012,09,04,74-96,25.0,30.0,25.7,30.9
1709,2012,09,05,68-94,25.1,31.1,25.4,31.9
1710,2012,09,06,69-94,26.6,32.2,26.3,32.2
1711,2012,09,07,78-95,25.8,30.5,27.0,31.3
1712,2012,09,08,70-93,24.8,31.8,25.6,33.0
1713,2012,09,09,64-88,25.7,32.0,27.1,32.7
1714,2012,09,10,68-84,25.6,33.3,26.5,33.4
1715,2012,09,11,61-84,26.4,32.4,27.5,33.6
1716,2012,09,12,62-85,26.5,32.1,27.1,33.5
1717,2012,09,13,64-84,25.5,32.8,26.4,32.9
1718,2012,09,14,57-70,24.0,29.6,25.3,31.7
1719,2012,09,15,59-73,22.9,29.3,24.8,30.5
1720,2012,09,16,55-69,23.0,30.8,23.5,31.5
1721,2012,09,17,39-62,22.2,30.3,23.0,32.1
1722,2012,09,18,52-67,21.2,30.1,22.8,31.0
1723,2012,09,19,67-77,23.3,27.4,24.2,28.0
1724,2012,09,20,74-91,25.9,29.2,26.2,28.6
1725,2012,09,21,71-93,25.9,29.1,26.8,29.1
1726,2012,09,22,77-97,26.4,30.7,25.6,32.2
1727,2012,09,23,76-90,25.3,31.4,25.7,32.7
1728,2012,09,24,72-99,24.3,30.6,24.9,32.5
1729,2012,09,25,72-99,24.6,29.2,24.9,29.5
1730,2012,09,26,71-92,24.4,30.4,24.7,30.3
1731,2012,09,27,49-78,22.8,31.5,23.2,33.3
1732,2012,09,28,48-66,26.2,31.3,26.8,32.6
1733,2012,09,29,50-71,24.6,30.5,24.8,32.3
1734,2012,09,30,55-75,23.5,27.9,23.6,28.6
1735,2012,10,01,69-76,23.9,27.4,25.0,27.8
1736,2012,10,02,59-80,23.4,28.5,24.8,28.9
1737,2012,10,03,62-81,21.8,28.5,23.9,29.8
1738,2012,10,04,65-84,21.0,28.0,22.6,29.2
1739,2012,10,05,43-81,24.2,29.4,25.0,30.7
1740,2012,10,06,54-79,24.2,29.9,25.1,30.4
1741,2012,10,07,55-77,25.0,29.0,24.9,30.4
1742,2012,10,08,63-78,23.7,29.4,24.9,29.8
1743,2012,10,09,62-81,21.8,30.2,23.5,29.8
1744,2012,10,10,49-78,23.1,29.5,23.7,30.8
1745,2012,10,11,51-78,21.2,28.3,22.7,29.3
1746,2012,10,12,61-78,19.9,28.8,21.6,28.6
1747,2012,10,13,65-80,20.0,29.2,20.9,28.2
1748,2012,10,14,69-82,21.8,29.6,22.5,28.7
1749,2012,10,15,59-82,24.0,29.0,24.2,29.8
1750,2012,10,16,64-82,22.3,28.9,23.8,29.5
1751,2012,10,17,56-84,21.7,28.7,23.3,30.3
1752,2012,10,18,60-79,22.5,24.9,23.8,26.4
1753,2012,10,19,58-81,22.6,26.3,23.1,25.6
1754,2012,10,20,67-81,21.1,26.4,22.9,26.1
1755,2012,10,21,56-83,19.4,27.7,20.9,28.5
1756,2012,10,22,55-85,19.9,29.5,21.8,30.6
1757,2012,10,23,56-84,19.5,29.8,20.7,30.9
1758,2012,10,24,60-80,22.9,27.9,24.0,29.3
1759,2012,10,25,61-82,22.7,28.7,23.9,29.3
1760,2012,10,26,66-89,22.3,26.7,23.7,27.6
1761,2012,10,27,70-92,23.4,28.1,24.0,29.4
1762,2012,10,28,69-84,23.9,28.5,24.7,29.2
1763,2012,10,29,78-91,24.2,25.5,24.7,25.8
1764,2012,10,30,88-97,19.1,24.5,20.5,25.6
1765,2012,10,31,57-97,17.6,23.6,18.4,24.7
1766,2012,11,01,51-74,16.5,24.3,17.3,25.5
1767,2012,11,02,58-80,17.6,25.5,20.7,26.5
1768,2012,11,03,65-86,20.7,25.8,22.6,26.9
1769,2012,11,04,50-87,19.6,27.4,20.4,29.3
1770,2012,11,05,61-78,21.0,26.5,22.4,27.2
1771,2012,11,06,50-78,20.3,26.7,22.1,26.8
1772,2012,11,07,71-80,21.8,24.0,22.8,25.1
1773,2012,11,08,78-95,22.1,24.4,23.0,26.9
1774,2012,11,09,82-94,23.5,27.5,24.1,29.8
1775,2012,11,10,81-93,23.2,28.8,23.6,30.3
1776,2012,11,11,62-89,19.3,23.7,21.4,25.7
1777,2012,11,12,66-78,18.9,23.0,21.2,24.4
1778,2012,11,13,63-86,18.8,27.3,19.9,27.8
1779,2012,11,14,60-86,19.3,25.5,20.7,26.3
1780,2012,11,15,77-86,22.0,23.4,22.5,24.0
1781,2012,11,16,79-83,0.0,0.0,22.6,24.4
1782,2012,11,17,70-92,17.4,23.9,19.5,23.9
1783,2012,11,18,81-92,17.3,20.4,19.1,21.5
1784,2012,11,19,67-84,20.4,24.6,21.1,25.1
1785,2012,11,20,73-87,20.9,22.5,21.7,23.7
1786,2012,11,21,89-97,21.6,22.9,22.4,24.8
1787,2012,11,22,78-97,22.1,29.0,23.0,28.1
1788,2012,11,23,69-95,18.8,26.2,20.3,26.6
1789,2012,11,24,68-93,15.6,20.2,18.1,21.2
1790,2012,11,25,95-98,19.9,22.0,20.5,23.3
1791,2012,11,26,71-98,14.1,22.3,16.6,23.7
1792,2012,11,27,92-97,13.0,17.9,15.5,19.3
1793,2012,11,28,89-97,17.4,20.4,18.5,21.4
1794,2012,11,29,92-97,17.9,20.5,20.3,23.0
1795,2012,11,30,93-97,19.4,22.7,20.8,24.2
1796,2012,12,01,89-95,20.0,22.2,20.9,22.8
1797,2012,12,02,80-97,15.7,20.6,17.9,21.4
1798,2012,12,03,80-98,15.2,17.5,17.5,19.3
1799,2012,12,04,77-97,15.0,17.4,17.1,18.8
1800,2012,12,05,73-96,15.1,17.7,16.5,18.9
1801,2012,12,06,63-80,12.3,18.8,13.8,19.5
1802,2012,12,07,70-86,14.7,21.4,15.6,21.0
1803,2012,12,08,74-92,17.0,20.7,17.2,20.5
1804,2012,12,09,67-84,16.1,21.9,16.7,21.8
1805,2012,12,10,64-81,17.0,20.6,17.7,20.6
1806,2012,12,11,69-84,16.1,20.5,17.5,21.9
1807,2012,12,12,67-79,15.4,20.5,16.7,20.6
1808,2012,12,13,71-86,16.4,21.4,17.2,21.9
1809,2012,12,14,73-88,17.6,23.9,18.7,24.8
1810,2012,12,15,81-93,18.8,25.4,19.3,26.8
1811,2012,12,16,74-94,20.5,27.7,21.0,27.5
1812,2012,12,17,80-93,20.3,23.1,20.9,22.4
1813,2012,12,18,65-93,12.7,20.3,14.1,21.2
1814,2012,12,19,71-92,11.6,16.9,13.7,18.3
1815,2012,12,20,84-88,15.8,19.2,16.7,20.2
1816,2012,12,21,84-94,18.9,23.5,19.3,25.1
1817,2012,12,22,64-88,12.7,20.9,15.3,22.7
1818,2012,12,23,40-66,8.6,16.4,10.8,18.3
1819,2012,12,24,61-75,8.4,15.8,10.2,16.6
1820,2012,12,25,63-84,14.1,18.3,15.4,19.9
1821,2012,12,26,69-81,16.7,20.5,17.9,21.3
1822,2012,12,27,70-83,16.7,18.9,17.6,20.2
1823,2012,12,28,66-81,16.8,23.1,17.5,24.2
1824,2012,12,29,67-97,11.0,20.7,13.4,20.7
1825,2012,12,30,33-86,7.8,11.6,10.0,13.6
1826,2012,12,31,32-57,5.5,13.4,8.3,14.9
1827,2013,01,01,38-62,6.7,17.1,9.5,19.7
1828,2013,01,02,48-81,13.5,21.2,15.5,22.9
1829,2013,01,03,63-85,12.3,18.2,15.2,19.8
1830,2013,01,04,66-76,9.5,12.3,12.4,15.8
1831,2013,01,05,61-79,9.2,17.8,13.0,19.5
1832,2013,01,06,60-80,11.6,17.4,13.4,18.8
1833,2013,01,07,64-80,10.5,19.9,12.2,20.8
1834,2013,01,08,58-72,12.9,21.0,15.2,22.1
1835,2013,01,09,56-72,13.4,17.9,14.9,20.5
1836,2013,01,10,57-75,11.5,15.9,14.0,17.7
1837,2013,01,11,63-81,13.5,20.1,15.4,20.7
1838,2013,01,12,62-77,12.9,18.5,14.1,19.7
1839,2013,01,13,61-77,11.7,21.9,14.1,21.8
1840,2013,01,14,55-80,11.4,19.8,11.4,21.2
1841,2013,01,15,68-79,13.1,16.6,14.4,18.2
1842,2013,01,16,59-88,10.9,22.4,12.7,23.2
1843,2013,01,17,57-77,12.0,20.6,15.5,20.9
1844,2013,01,18,64-77,12.2,16.2,13.0,17.0
1845,2013,01,19,49-78,10.9,17.6,13.5,18.2
1846,2013,01,20,70-79,15.8,19.9,16.4,20.7
1847,2013,01,21,66-85,18.3,23.5,19.5,24.9
1848,2013,01,22,63-90,17.9,26.9,19.0,26.5
1849,2013,01,23,79-93,16.2,21.3,16.8,21.6
1850,2013,01,24,65-90,15.8,23.4,16.7,23.6
1851,2013,01,25,61-83,15.2,20.5,16.5,21.9
1852,2013,01,26,66-96,15.5,20.2,16.7,21.2
1853,2013,01,27,76-94,15.0,18.7,16.1,18.9
1854,2013,01,28,48-78,12.3,19.2,15.3,19.5
1855,2013,01,29,52-82,15.2,22.4,16.5,23.3
1856,2013,01,30,53-85,13.9,21.7,16.5,22.3
1857,2013,01,31,55-78,16.8,21.9,17.2,23.0
1858,2013,02,01,60-81,15.3,25.8,16.7,27.2
1859,2013,02,02,56-86,15.8,27.1,17.4,27.6
1860,2013,02,03,78-86,18.0,20.2,18.9,21.3
1861,2013,02,04,79-89,19.0,23.8,20.2,24.9
1862,2013,02,05,78-95,20.0,26.3,20.6,27.0
1863,2013,02,06,73-96,18.5,25.7,19.6,25.3
1864,2013,02,07,81-91,17.8,21.9,18.2,22.9
1865,2013,02,08,82-90,12.2,18.4,14.6,19.6
1866,2013,02,09,64-81,10.7,14.8,13.4,17.1
1867,2013,02,10,71-84,12.9,16.7,14.6,19.3
1868,2013,02,11,70-85,15.4,20.5,16.7,21.2
1869,2013,02,12,62-85,15.8,23.2,16.7,24.5
1870,2013,02,13,58-81,14.2,20.9,16.4,22.2
1871,2013,02,14,68-84,16.2,20.6,17.4,22.6
1872,2013,02,15,66-93,17.3,27.1,18.5,27.1
1873,2013,02,16,66-93,14.9,17.7,16.5,19.8
1874,2013,02,17,72-84,16.1,21.5,16.7,22.6
1875,2013,02,18,72-93,17.6,24.7,17.5,27.1
1876,2013,02,19,63-96,16.9,27.3,17.6,28.2
1877,2013,02,20,68-88,15.2,19.2,16.3,19.7
1878,2013,02,21,61-86,16.0,21.3,16.6,22.0
1879,2013,02,22,55-88,14.7,24.2,16.7,24.9
1880,2013,02,23,59-84,15.2,21.7,16.5,22.5
1881,2013,02,24,63-81,15.5,20.5,16.6,21.5
1882,2013,02,25,59-81,17.0,22.9,18.1,23.5
1883,2013,02,26,76-89,19.8,24.3,19.5,26.3
1884,2013,02,27,71-91,20.7,26.8,21.6,27.7
1885,2013,02,28,87-94,17.9,22.0,18.6,23.0
1886,2013,03,01,86-94,18.4,22.9,18.8,25.0
1887,2013,03,02,72-96,14.0,21.7,15.8,22.7
1888,2013,03,03,51-75,12.2,16.6,14.5,18.6
1889,2013,03,04,42-72,11.6,21.6,12.7,22.4
1890,2013,03,05,23-70,13.5,22.5,16.4,23.4
1891,2013,03,06,40-73,14.0,23.6,16.5,25.1
1892,2013,03,07,40-81,12.4,26.6,15.3,26.6
1893,2013,03,08,25-75,13.2,28.4,14.6,27.3
1894,2013,03,09,49-78,13.2,26.1,15.6,25.2
1895,2013,03,10,46-85,14.0,27.6,15.7,26.5
1896,2013,03,11,64-88,15.8,23.1,17.4,23.4
1897,2013,03,12,66-91,17.7,23.9,18.5,25.1
1898,2013,03,13,64-88,19.5,28.0,20.1,28.7
1899,2013,03,14,75-90,17.7,21.4,19.0,22.1
1900,2013,03,15,63-83,16.9,22.3,18.3,23.0
1901,2013,03,16,66-85,17.2,23.4,18.5,24.8
1902,2013,03,17,79-90,17.9,25.0,18.2,25.1
1903,2013,03,18,72-94,21.0,26.7,22.0,27.7
1904,2013,03,19,75-95,21.8,27.5,22.4,27.0
1905,2013,03,20,65-91,22.1,29.3,23.8,29.0
1906,2013,03,21,78-94,18.5,22.8,19.5,24.8
1907,2013,03,22,71-94,18.8,27.6,19.5,28.2
1908,2013,03,23,70-91,20.5,26.9,22.1,26.8
1909,2013,03,24,79-97,20.9,26.3,21.7,27.7
1910,2013,03,25,86-96,19.2,23.4,20.2,24.6
1911,2013,03,26,90-100,18.3,21.0,19.7,23.2
1912,2013,03,27,81-96,18.9,21.3,19.1,23.3
1913,2013,03,28,89-99,19.0,20.7,20.1,23.2
1914,2013,03,29,81-99,19.0,23.4,19.5,24.7
1915,2013,03,30,88-100,17.9,20.6,19.0,21.5
1916,2013,03,31,90-99,19.3,21.5,20.2,22.8
1917,2013,04,01,77-90,19.0,22.1,19.8,23.6
1918,2013,04,02,84-98,20.1,22.3,21.0,24.6
1919,2013,04,03,86-96,18.6,20.2,19.2,21.6
1920,2013,04,04,90-98,18.6,20.7,19.7,22.3
1921,2013,04,05,88-100,20.2,26.6,21.1,26.8
1922,2013,04,06,59-100,17.1,24.8,18.6,26.1
1923,2013,04,07,56-74,14.7,19.2,15.3,19.4
1924,2013,04,08,73-81,18.0,19.6,18.2,19.7
1925,2013,04,09,84-99,17.6,20.7,18.3,21.6
1926,2013,04,10,84-99,17.9,19.9,17.6,20.0
1927,2013,04,11,72-99,16.3,19.5,16.4,19.6
1928,2013,04,12,74-100,15.9,19.3,16.3,19.8
1929,2013,04,13,49-73,15.5,24.0,16.9,24.3
1930,2013,04,14,55-78,18.7,27.3,18.8,26.7
1931,2013,04,15,62-89,16.9,28.0,18.8,27.4
1932,2013,04,16,81-98,20.1,26.0,19.6,25.6
1933,2013,04,17,86-98,22.5,27.1,22.9,26.3
1934,2013,04,18,71-99,24.0,28.5,24.8,28.4
1935,2013,04,19,81-99,21.7,29.4,21.8,28.9
1936,2013,04,20,83-98,21.1,27.3,21.0,27.8
1937,2013,04,21,84-96,20.2,23.0,20.5,25.6
1938,2013,04,22,84-98,18.4,20.3,18.7,20.7
1939,2013,04,23,74-97,19.6,27.3,19.6,27.7
1940,2013,04,24,68-94,21.2,30.1,21.8,29.5
1941,2013,04,25,65-97,22.9,30.4,23.1,30.0
1942,2013,04,26,60-98,21.7,23.4,21.6,23.8
1943,2013,04,27,67-88,20.8,22.1,20.7,23.6
1944,2013,04,28,83-95,20.5,23.5,20.4,24.6
1945,2013,04,29,87-96,22.4,25.2,22.5,27.1
1946,2013,04,30,72-97,21.6,30.4,21.4,28.7
1947,2013,05,01,68-94,19.9,25.4,20.5,25.8
1948,2013,05,02,60-88,15.3,21.3,16.4,21.9
1949,2013,05,03,67-99,18.5,21.5,18.6,22.4
1950,2013,05,04,72-94,18.5,23.2,19.3,23.7
1951,2013,05,05,81-96,20.7,23.8,21.0,24.6
1952,2013,05,06,85-95,21.6,23.9,21.3,23.9
1953,2013,05,07,78-96,22.0,26.4,22.3,26.3
1954,2013,05,08,90-99,22.8,24.2,22.5,24.2
1955,2013,05,09,74-100,23.1,31.0,23.1,30.8
1956,2013,05,10,80-97,23.3,29.0,23.0,29.5
1957,2013,05,11,73-96,22.0,30.2,22.3,30.1
1958,2013,05,12,86-97,23.5,26.2,23.9,27.5
1959,2013,05,13,72-97,23.8,29.8,23.5,30.6
1960,2013,05,14,83-95,23.9,27.8,24.3,29.3
1961,2013,05,15,78-95,26.5,31.5,26.5,30.1
1962,2013,05,16,79-96,24.5,30.1,25.1,29.4
1963,2013,05,17,89-99,24.3,28.1,25.0,29.7
1964,2013,05,18,80-98,25.2,31.7,26.3,31.2
1965,2013,05,19,78-89,26.3,32.3,28.5,32.0
1966,2013,05,20,69-95,24.7,32.2,25.2,31.0
1967,2013,05,21,83-97,23.3,29.3,23.0,30.0
1968,2013,05,22,86-100,24.0,26.8,23.3,27.6
1969,2013,05,23,79-96,24.1,29.8,23.8,30.8
1970,2013,05,24,66-92,24.5,32.2,24.9,31.9
1971,2013,05,25,89-100,24.6,27.3,24.4,27.7
1972,2013,05,26,78-98,25.6,31.0,26.2,29.0
1973,2013,05,27,77-89,28.0,29.9,28.0,30.3
1974,2013,05,28,76-91,28.0,32.9,28.2,30.9
1975,2013,05,29,74-91,26.9,32.8,28.1,31.9
1976,2013,05,30,60-91,26.0,33.2,26.3,33.1
1977,2013,05,31,62-88,25.6,33.5,26.3,33.6
1978,2013,06,01,61-86,26.9,33.3,27.0,33.9
1979,2013,06,02,64-88,27.1,33.5,28.2,33.9
1980,2013,06,03,64-88,27.1,33.3,28.1,33.5
1981,2013,06,04,69-97,24.8,31.1,24.2,32.6
1982,2013,06,05,82-93,25.0,29.0,24.9,30.6
1983,2013,06,06,81-98,25.6,30.4,25.4,31.4
1984,2013,06,07,65-90,26.1,32.9,26.8,31.4
1985,2013,06,08,71-92,28.2,32.4,27.2,32.4
1986,2013,06,09,76-93,26.7,31.7,27.2,31.3
1987,2013,06,10,77-94,26.8,32.0,27.1,31.5
1988,2013,06,11,88-99,22.6,27.7,23.1,28.5
1989,2013,06,12,75-88,23.3,28.5,23.1,27.9
1990,2013,06,13,76-95,22.5,27.1,23.8,27.5
1991,2013,06,14,85-98,24.1,24.1,24.0,26.6
1992,2013,06,15,94-100,25.4,27.5,25.5,27.7
1993,2013,06,16,92-99,26.6,29.9,26.8,30.1
1994,2013,06,17,84-98,27.4,30.8,27.8,31.4
1995,2013,06,18,73-96,26.5,32.3,26.2,33.4
1996,2013,06,19,57-91,25.7,34.0,26.7,35.3
1997,2013,06,20,56-88,26.5,35.0,27.5,35.7
1998,2013,06,21,67-89,26.5,33.1,27.6,34.1
1999,2013,06,22,83-98,25.7,29.8,26.0,30.7
2000,2013,06,23,76-98,26.1,30.8,25.4,31.1
2001,2013,06,24,79-98,24.1,29.2,25.6,29.5
2002,2013,06,25,77-83,28.0,31.5,27.7,29.9
2003,2013,06,26,71-83,28.7,31.6,28.5,32.4
2004,2013,06,27,67-84,28.8,31.8,28.7,31.7
2005,2013,06,28,65-81,28.7,32.3,28.4,30.9
2006,2013,06,29,75-84,28.8,32.6,28.6,31.8
2007,2013,06,30,59-86,27.3,32.9,27.9,33.4
2008,2013,07,01,75-98,26.6,31.5,25.8,32.2
2009,2013,07,02,65-83,28.3,31.8,27.8,31.7
2010,2013,07,03,64-87,27.0,32.1,27.7,31.8
2011,2013,07,04,62-85,26.0,33.0,26.7,32.8
2012,2013,07,05,55-84,25.9,33.8,26.7,33.5
2013,2013,07,06,70-90,26.4,30.8,26.5,31.2
2014,2013,07,07,73-97,24.5,31.3,25.1,30.7
2015,2013,07,08,65-91,25.1,31.8,26.6,31.4
2016,2013,07,09,63-86,25.5,32.3,26.1,32.3
2017,2013,07,10,69-96,25.5,29.9,25.4,31.9
2018,2013,07,11,66-94,24.8,32.1,25.1,32.8
2019,2013,07,12,60-87,25.5,34.0,26.8,34.4
2020,2013,07,13,66-88,27.5,34.9,27.7,35.1
2021,2013,07,14,70-97,24.9,33.0,24.9,31.7
2022,2013,07,15,91-98,25.0,28.6,24.5,30.8
2023,2013,07,16,87-98,25.3,27.1,24.9,29.1
2024,2013,07,17,86-98,24.6,30.8,24.9,30.9
2025,2013,07,18,70-98,24.0,31.4,24.6,31.4
2026,2013,07,19,85-98,26.4,29.3,25.3,29.8
2027,2013,07,20,81-98,26.5,31.1,27.1,30.9
2028,2013,07,21,83-93,26.6,30.4,26.5,30.7
2029,2013,07,22,79-97,27.5,31.7,26.7,30.7
2030,2013,07,23,84-97,26.6,31.4,26.7,31.0
2031,2013,07,24,91-98,25.3,28.5,24.9,28.7
2032,2013,07,25,93-99,25.1,28.3,24.7,27.9
2033,2013,07,26,84-98,24.9,28.5,25.1,27.7
2034,2013,07,27,71-98,25.3,30.7,25.2,30.9
2035,2013,07,28,74-98,25.0,31.6,25.1,32.0
2036,2013,07,29,70-97,24.5,32.1,25.1,33.3
2037,2013,07,30,59-91,24.5,33.2,25.4,34.8
2038,2013,07,31,70-91,28.2,32.5,28.1,31.9
2039,2013,08,01,75-96,26.6,32.1,26.3,30.8
2040,2013,08,02,85-99,25.0,30.2,24.4,29.4
2041,2013,08,03,75-96,26.3,30.7,26.6,31.3
2042,2013,08,04,66-89,26.0,32.4,27.2,33.2
2043,2013,08,05,52-89,24.5,33.1,25.3,34.1
2044,2013,08,06,68-87,24.6,32.7,26.1,33.3
2045,2013,08,07,72-91,27.1,32.0,26.9,32.6
2046,2013,08,08,58-94,26.2,33.2,26.3,33.5
2047,2013,08,09,57-88,25.8,35.1,27.1,34.9
2048,2013,08,10,70-87,26.2,33.3,27.3,33.3
2049,2013,08,11,64-86,26.3,33.1,26.9,34.6
2050,2013,08,12,51-85,26.8,34.7,27.4,35.8
2051,2013,08,13,70-98,26.0,30.6,25.8,31.0
2052,2013,08,14,86-97,25.3,29.0,25.6,28.8
