Race_ID,Date,Course,Race_Number,Meeting_Number,Class,Distance,Ranking,Going,Race_Type,Surface,Runners,Prize,Time_1,Time_2,Time_3,Time_4,Sectional_1,Sectional_2,Sectional_3,Sectional_4,EW
5679,5/26/2013,Sha Tin,638,2,Class 4,1600,60-40,GOOD,CHEERS HONG KONG HANDICAP,TURF - A Course,14,"700,000",25.19,48.3,01:12.7,01:35.8,25.19,23.11,24.38,23.09,4
5680,5/26/2013,Sha Tin,639,3,Class 4,1400,60-40,GOOD,PRECISION HANDICAP,TURF - A Course,14,"700,000",13.77,36.66,01:00.4,01:23.5,13.77,22.89,23.7,23.18,4
5681,5/26/2013,Sha Tin,640,4,Class 5,1400,40-15,GOOD,HOUSEMASTER HANDICAP,TURF - A Course,14,"540,000",13.61,35.78,59.77,01:23.1,13.61,22.17,23.99,23.3,4
5682,5/26/2013,Sha Tin,641,5,Class 2,1800,100-80,GOOD,ORIENTAL EXPRESS HANDICAP,TURF - A Course,10,"1,400,000",13.92,36.64,01:01.8,01:25.9,13.92,22.72,25.2,24.06,5
5683,5/26/2013,Sha Tin,642,6,Class 4,1200,60-40,GOOD,SUPER KID HANDICAP,TURF - A Course,14,"700,000",24.16,46.8,01:09.7,,24.16,22.64,22.88,,4
5684,5/26/2013,Sha Tin,643,7,Hong Kong Group One,2400,,GOOD,THE STANDARD CHARTERED CHAMPIONS & CHATER CUP,TURF - A Course,10,"8,000,000",25.12,48.93,01:14.8,01:39.6,25.12,23.81,25.92,24.73,5
5685,5/26/2013,Sha Tin,644,8,Class 3,1600,80-60,GOOD,PACKING WINNER HANDICAP,TURF - A Course,14,"950,000",25.03,48.45,01:13.2,01:36.0,25.03,23.42,24.7,22.8,4
5686,5/26/2013,Sha Tin,645,9,Hong Kong Group Three,1200,95+,GOOD,THE SHA TIN VASE HANDICAP,TURF - A Course,14,"2,400,000",24.02,46.44,01:08.9,,24.02,22.42,22.5,,4
5687,5/26/2013,Sha Tin,646,10,Class 3,1200,80-60,GOOD,INDIGENOUS HANDICAP,TURF - A Course,14,"950,000",24.2,46.56,01:09.4,,24.2,22.36,22.84,,4
5688,5/22/2013,Happy Valley,629,1,Class 5,1000,40-15,YIELDING,HO CHUNG RIVER HANDICAP,TURF - C Course,12,"540,000",12.78,34.66,57.52,,12.78,21.88,22.86,,4
5689,5/22/2013,Happy Valley,630,2,Class 4,1200,60-40,YIELDING,KAM TIN RIVER HANDICAP,TURF - C Course,12,"700,000",23.74,46.93,01:10.3,,23.74,23.19,23.32,,4
5690,5/22/2013,Happy Valley,631,3,Class 4,1650,60-40,YIELDING,LAM TSUEN RIVER HANDICAP,TURF - C Course,12,"700,000",27.81,51.04,01:16.1,01:40.5,27.81,23.23,25.03,24.44,4
5693,5/22/2013,Happy Valley,632,4,Class 4,1650,60-40,YIELDING,LAM TSUEN RIVER HANDICAP,TURF - C Course,12,"700,000",27.64,51.17,01:16.8,01:41.3,27.64,23.53,25.62,24.52,4
5695,5/22/2013,Happy Valley,635,7,Class 3,1650,80-60,GOOD TO YIELDING,SHAN PUI RIVER HANDICAP,TURF - C Course,11,"950,000",27.88,52.24,01:16.5,01:40.3,27.88,24.36,24.25,23.76,5
5691,5/18/2013,Sha Tin,619,1,Griffin Race,1200,,GOOD,ATV NEWS PLATE,TURF - C Course,10,"750,000",23.97,47.58,01:09.9,,23.97,23.61,22.3,,5
5692,5/18/2013,Sha Tin,623,5,Class 3,1000,80-60,GOOD,ATV HONG KONG LOVING HEARTS CAMPAIGN 2013 HANDICAP,TURF - C Course,14,"950,000",12.94,33.46,55.49,,12.94,20.52,22.03,,4
5694,5/18/2013,Sha Tin,624,6,Class 4,1400,60-40,GOOD,THE 56TH ANNIVERSARY OF ATV HANDICAP,TURF - C Course,15,"700,000",13.77,36.96,01:01.2,01:23.5,13.77,23.19,24.25,22.25,4
5696,5/18/2013,Sha Tin,626,8,Class 3,1800,80-60,GOOD,ATV MR ASIA CONTEST 2013 HANDICAP,TURF - C Course,16,"950,000",14.09,36.86,01:00.5,01:24.4,14.09,22.77,23.61,23.97,4
5697,5/18/2013,Sha Tin,620,2,Class 5,1600,40-15,GOOD,ATV CLASSIC CHANNEL HANDICAP,TURF - C Course,15,"540,000",25.88,50.5,01:14.8,01:37.6,25.88,24.62,24.34,22.78,4
5699,5/18/2013,Sha Tin,621,3,Class 4,1000,60-40,GOOD,ATV MISS ASIA PAGEANT 2013 HANDICAP,TURF - C Course,14,"700,000",13.31,33.95,55.85,,13.31,20.64,21.9,,4
5698,5/15/2013,Happy Valley,611,1,Class 5,1800,40-0,GOOD,AP LEI CHAU HANDICAP,TURF - B Course,12,"540,000",13.84,37.42,01:02.5,01:26.6,13.84,23.58,25.11,24.03,4
5700,5/15/2013,Happy Valley,614,4,Class 3 (Special Condition),1200,80-60,GOOD,SAI WAN HO HANDICAP,TURF - B Course,12,"950,000",24.2,47.54,01:10.7,,24.2,23.34,23.13,,4
5701,5/15/2013,Happy Valley,616,6,Class 3,1200,80-60,GOOD,SHAU KEI WAN HANDICAP,TURF - B Course,12,"950,000",24.22,47.44,01:10.3,,24.22,23.22,22.87,,4
5702,5/15/2013,Happy Valley,617,7,Class 2,1000,100-80,GOOD,THE INDIAN RECREATION CLUB CHALLENGE CUP HANDICAP,TURF - B Course,12,"1,400,000",12.73,34.5,57.24,,12.73,21.77,22.74,,4
5703,5/15/2013,Happy Valley,618,8,Class 3,1650,80-60,GOOD,TAI HANG HANDICAP,TURF - B Course,12,"950,000",27.97,51.97,01:16.7,01:40.7,27.97,24,24.7,24.02,4
5704,5/11/2013,Sha Tin,601,1,Class 5,1200,40-15,GOOD,THE CHAIRMEN'S DAY HANDICAP,TURF - B+2 Course,13,"540,000",23.95,46.48,01:09.8,,23.95,22.53,23.3,,4
5705,5/11/2013,Sha Tin,602,2,Class 4,1200,60-40,GOOD TO FIRM,THE SANDBERG GOLD CUP HANDICAP,TURF - B+2 Course,14,"700,000",23.7,46.36,01:09.6,,23.7,22.66,23.25,,4
5706,5/11/2013,Sha Tin,603,3,Class 5,1400,40-15,GOOD TO FIRM,THE CHEUNG CUP HANDICAP,TURF - B+2 Course,15,"540,000",14,36.53,01:00.5,01:23.8,14,22.53,23.94,23.33,4
5707,5/11/2013,Sha Tin,604,4,Class 4,1400,60-40,GOOD TO FIRM,THE MACWHINNIE CUP HANDICAP,TURF - B+2 Course,14,"700,000",13.49,35.05,58.32,01:22.6,13.49,21.56,23.27,24.31,4
5708,5/11/2013,Sha Tin,605,5,Class 4,1200,60-40,GOOD,THE PURVES QUAICH HANDICAP,ALL WEATHER TRACK,12,"700,000",23.73,46.07,01:09.3,,23.73,22.34,23.19,,4
5709,5/11/2013,Sha Tin,606,6,Class 4,1600,60-40,GOOD TO FIRM,THE SWAINE CUP HANDICAP,TURF - B+2 Course,14,"700,000",25.36,49.34,01:13.4,01:36.1,25.36,23.98,24.05,22.69,4
5710,5/11/2013,Sha Tin,607,7,Class 3,1200,80-60,GOOD TO FIRM,THE WONG CUP HANDICAP,TURF - B+2 Course,14,"950,000",24.36,46.81,01:09.6,,24.36,22.45,22.82,,4
5711,5/11/2013,Sha Tin,608,8,Class 2,1600,100-80,GOOD TO FIRM,THE LI CUP HANDICAP,TURF - B+2 Course,10,"1,400,000",25.23,48.7,01:12.2,01:34.8,25.23,23.47,23.52,22.59,5
5712,5/11/2013,Sha Tin,609,9,Class 3,1650,80-60,GOOD,THE ARCULLI TROPHY HANDICAP,ALL WEATHER TRACK,14,"950,000",28.03,51.53,01:15.3,01:38.4,28.03,23.5,23.73,23.13,4
5713,5/11/2013,Sha Tin,610,10,Class 3,1400,80-60,GOOD TO FIRM,THE CHAN TROPHY HANDICAP,TURF - B+2 Course,15,"950,000",13.58,35.5,59.34,01:22.4,13.58,21.92,23.84,23.11,4
5714,5/8/2013,Happy Valley,593,1,Class 5,1650,40-15,GOOD,EQUIDIA RACING CHANNEL HANDICAP,TURF - A Course,12,"540,000",27.7,51.78,01:17.6,01:42.1,27.7,24.08,25.77,24.55,4
5715,5/8/2013,Happy Valley,594,2,Class 5,1200,40-0,GOOD,FRANCE GALOP OWNERS' DEPARTMENT HANDICAP,TURF - A Course,12,"540,000",24.39,47.11,01:10.8,,24.39,22.72,23.68,,4
5716,5/8/2013,Happy Valley,595,3,Class 4,1650,60-40,GOOD,DEAUVILLE AUGUST YEARLING SALES HANDICAP,TURF - A Course,12,"700,000",27.8,52.83,01:18.5,01:42.3,27.8,25.03,25.7,23.78,4
5717,5/8/2013,Happy Valley,596,4,Class 4,1000,60-40,GOOD,LONGCHAMP RACECOURSE HANDICAP,TURF - A Course,12,"700,000",12.92,34.78,58.49,,12.92,21.86,23.71,,4
5718,5/8/2013,Happy Valley,597,5,Class 4 (Special Condition),1650,60-40,GOOD TO YIELDING,FRENCH RACING & BREEDING COMMITTEE HANDICAP,TURF - A Course,12,"700,000",28.2,53.48,01:19.3,01:43.6,28.2,25.28,25.77,24.3,4
5719,5/8/2013,Happy Valley,598,6,Class 3,1000,80-60,GOOD TO YIELDING,LE FRENCH MAY TROPHY HANDICAP,TURF - A Course,12,"950,000",12.84,34.54,58.54,,12.84,21.7,24,,4
5720,5/8/2013,Happy Valley,599,7,Class 2,1800,90-70,GOOD TO YIELDING,THE FRANCE GALOP CUP HANDICAP,TURF - A Course,12,"1,400,000",13.42,36.17,01:01.9,01:27.4,13.42,22.75,25.75,25.5,4
5721,5/8/2013,Happy Valley,600,8,Class 3,1650,80-60,GOOD TO YIELDING,ARC DE TRIOMPHE CHAMPIONSHIPS HANDICAP,TURF - A Course,12,"950,000",27.53,52.58,01:19.1,01:43.8,27.53,25.05,26.56,24.69,4
5722,5/5/2013,Sha Tin,583,1,Class 4,1400,60-40,GOOD,CARIBBEAN SEA HANDICAP,TURF - A+3 Course,10,"700,000",13.64,35.06,58.86,01:22.2,13.64,21.42,23.8,23.36,5
5723,5/5/2013,Sha Tin,584,2,Class 5,1800,40-15,GOOD,BERING SEA HANDICAP,TURF - A+3 Course,12,"540,000",14.16,37.47,01:02.1,01:26.6,14.16,23.31,24.64,24.48,4
5724,5/5/2013,Sha Tin,585,3,Class 4,1800,60-40,GOOD,SOUTH CHINA SEA HANDICAP,TURF - A+3 Course,11,"700,000",13.92,36.61,01:00.4,01:24.3,13.92,22.69,23.75,23.89,5
5725,5/5/2013,Sha Tin,586,4,Class 4,1200,60-40,GOOD,MEDITERRANEAN SEA HANDICAP,TURF - A+3 Course,14,"700,000",24.19,47.05,01:09.7,,24.19,22.86,22.65,,4
5726,5/5/2013,Sha Tin,587,5,Class 3,1200,80-60,GOOD,INDIAN OCEAN HANDICAP,TURF - A+3 Course,14,"950,000",24.16,46.89,01:09.4,,24.16,22.73,22.52,,4
5727,5/5/2013,Sha Tin,588,6,Hong Kong Group Three,2400,80+,GOOD,THE QUEEN MOTHER MEMORIAL CUP HANDICAP,TURF - A+3 Course,15,"2,400,000",25.49,50.11,01:17.1,01:43.7,25.49,24.62,26.94,26.62,4
5728,5/5/2013,Sha Tin,589,7,Class 3,1400,80-60,GOOD,ARCTIC OCEAN HANDICAP,TURF - A+3 Course,15,"950,000",13.75,36.17,59.37,01:22.3,13.75,22.42,23.2,22.98,4
5729,5/5/2013,Sha Tin,590,8,Group One,1600,,GOOD,THE CHAMPIONS MILE,TURF - A+3 Course,10,"12,000,000",24.8,47.32,01:10.0,01:33.4,24.8,22.52,22.69,23.41,5
5730,5/5/2013,Sha Tin,591,9,Class 2,1200,105-80,GOOD,PACIFIC OCEAN HANDICAP,TURF - A+3 Course,14,"1,400,000",23.7,45.58,01:09.1,,23.7,21.88,23.53,,4
5731,5/5/2013,Sha Tin,592,10,Class 2,1400,100-80,GOOD,ATLANTIC OCEAN HANDICAP,TURF - A+3 Course,14,"1,400,000",13.5,34.86,58.19,01:21.8,13.5,21.36,23.33,23.6,4
5732,5/1/2013,Sha Tin,572,1,Griffin Race,1000,,GOOD,AUSTIN PLATE,TURF - C+3 Course,10,"750,000",13.53,34.56,57.06,,13.53,21.03,22.5,,5
5733,5/1/2013,Sha Tin,573,2,Class 5,1000,40-15,GOOD,BOWRING HANDICAP,TURF - C+3 Course,14,"540,000",13.58,34.83,57.95,,13.58,21.25,23.12,,4
5734,5/1/2013,Sha Tin,574,3,Class 5,1650,40-0,WET SLOW,CHEONG WAN HANDICAP,ALL WEATHER TRACK,14,"540,000",27.77,51.38,01:16.4,01:40.7,27.77,23.61,25.02,24.26,4
5735,5/1/2013,Sha Tin,575,4,Class 4,1000,60-40,GOOD,GASCOIGNE HANDICAP,TURF - C+3 Course,14,"700,000",13.5,34.7,57.16,,13.5,21.2,22.46,,4
5736,5/1/2013,Sha Tin,576,5,Class 4,1400,60-40,GOOD,HILLWOOD HANDICAP,TURF - C+3 Course,15,"700,000",13.62,35.37,58.89,01:23.1,13.62,21.75,23.52,24.19,4
5737,5/1/2013,Sha Tin,577,6,Class 4,1200,60-40,WET SLOW,JORDAN HANDICAP,ALL WEATHER TRACK,12,"700,000",23.69,46.08,01:09.3,,23.69,22.39,23.23,,4
5738,5/1/2013,Sha Tin,578,7,Class 4,1650,60-40,WET SLOW,PARKES HANDICAP,ALL WEATHER TRACK,14,"700,000",28.31,51.56,01:15.6,01:39.9,28.31,23.25,24.06,24.28,4
5739,5/1/2013,Sha Tin,579,8,Class 3,1200,80-60,WET SLOW,THE KOWLOON CRICKET CLUB CENTENARY CUP HANDICAP,ALL WEATHER TRACK,12,"950,000",23.36,46.22,01:09.4,,23.36,22.86,23.19,,4
5740,5/1/2013,Sha Tin,580,9,Class 3,1200,80-60,WET SLOW,COX'S HANDICAP,ALL WEATHER TRACK,12,"950,000",23.62,46.32,01:09.6,,23.62,22.7,23.24,,4
5741,5/1/2013,Sha Tin,581,10,Class 2,1650,105-80,WET SLOW,PILKEM HANDICAP,ALL WEATHER TRACK,13,"1,400,000",28.67,51.98,01:15.6,01:39.1,28.67,23.31,23.62,23.54,4
5742,5/1/2013,Sha Tin,582,11,Class 3,1600,85-60,GOOD,TAK SHING HANDICAP,TURF - C+3 Course,15,"950,000",25.25,49.03,01:12.7,01:35.6,25.25,23.78,23.7,22.88,4
5743,4/28/2013,Sha Tin,562,1,Class 5,1400,40-20,GOOD,AUDEMARS PIGUET MILLENARY HANDICAP,TURF - A Course,15,"540,000",13.64,35.84,59.51,01:23.8,13.64,22.2,23.67,24.32,4
5744,4/28/2013,Sha Tin,563,2,Class 4,1200,60-40,GOOD,AUDEMARS PIGUET LADY MILLENARY HANDICAP,TURF - A Course,14,"700,000",23.66,46.43,01:10.1,,23.66,22.77,23.67,,4
5745,4/28/2013,Sha Tin,564,3,Class 4,1400,60-40,GOOD,AUDEMARS PIGUET TRADITION HANDICAP,TURF - A Course,15,"700,000",13.58,35.25,59.16,01:23.4,13.58,21.67,23.91,24.26,4
5746,4/28/2013,Sha Tin,565,4,Class 4,1600,60-40,GOOD,AUDEMARS PIGUET LADY ROYAL OAK HANDICAP,TURF - A Course,14,"700,000",24.8,48.19,01:13.2,01:36.5,24.8,23.39,24.98,23.35,4
5747,4/28/2013,Sha Tin,566,5,Class 2,1800,100-80,GOOD,AUDEMARS PIGUET ROYAL OAK HANDICAP,TURF - A Course,10,"1,400,000",14.22,36.72,01:00.9,01:24.8,14.22,22.5,24.17,23.89,5
5748,4/28/2013,Sha Tin,567,6,Class 3,1400,80-60,GOOD,AUDEMARS PIGUET LADY JULES AUDEMARS HANDICAP,TURF - A Course,14,"950,000",13.75,35.94,59.69,01:22.7,13.75,22.19,23.75,22.96,4
5749,4/28/2013,Sha Tin,568,7,Hong Kong Group Two,1200,,GOOD,THE SPRINT CUP,TURF - A Course,11,"3,000,000",23.86,46.52,01:09.5,,23.86,22.66,22.99,,5
5750,4/28/2013,Sha Tin,569,8,Group One,2000,,GOOD,THE AUDEMARS PIGUET QEII CUP,TURF - A Course,14,"14,000,000",25.45,50.39,01:15.6,01:39.6,25.45,24.94,25.19,24.05,4
5751,4/28/2013,Sha Tin,570,9,Class 3,1200,80-60,GOOD,AUDEMARS PIGUET JULES AUDEMARS HANDICAP,TURF - A Course,14,"950,000",24.2,47.08,01:09.8,,24.2,22.88,22.76,,4
5752,4/28/2013,Sha Tin,571,10,Class 3,1800,80-60,GOOD,AUDEMARS PIGUET ROYAL OAK OFFSHORE HANDICAP,TURF - A Course,14,"950,000",13.8,36.14,01:00.6,01:25.6,13.8,22.34,24.41,25.03,4
5753,4/24/2013,Happy Valley,554,1,Class 4,1000,60-40,GOOD,CORNWALL HANDICAP,TURF - C Course,12,"700,000",12.74,34.47,57.48,,12.74,21.73,23.01,,4
5754,4/24/2013,Happy Valley,555,2,Class 5,1650,40-15,GOOD,DORSET HANDICAP,TURF - C Course,12,"540,000",27.83,51.58,01:17.1,01:41.1,27.83,23.75,25.47,24.03,4
5755,4/24/2013,Happy Valley,556,3,Class 5,1200,40-0,GOOD,HEREFORD HANDICAP,TURF - C Course,12,"540,000",23.88,47.05,01:10.6,,23.88,23.17,23.51,,4
5756,4/24/2013,Happy Valley,557,4,Class 4 (Special Condition),1200,60-40,GOOD,LANCASHIRE HANDICAP,TURF - C Course,12,"700,000",23.44,46.86,01:10.3,,23.44,23.42,23.48,,4
5757,4/24/2013,Happy Valley,558,5,Class 4,1650,60-40,GOOD,NORFOLK HANDICAP,TURF - C Course,12,"700,000",27.75,51.78,01:17.8,01:41.4,27.75,24.03,26,23.65,4
5758,4/24/2013,Happy Valley,559,6,Class 3,1200,80-60,GOOD,SUFFOLK HANDICAP,TURF - C Course,12,"950,000",23.73,46.82,01:10.3,,23.73,23.09,23.45,,4
5759,4/24/2013,Happy Valley,560,7,Class 3,1200,85-60,GOOD,THE ST GEORGE'S CHALLENGE CUP HANDICAP,TURF - C Course,12,"950,000",23.99,47.01,01:10.1,,23.99,23.02,23.14,,4
5760,4/24/2013,Happy Valley,561,8,Class 3,1650,80-60,GOOD,WARWICK HANDICAP,TURF - C Course,12,"950,000",28.59,52.81,01:17.9,01:41.1,28.59,24.22,25.08,23.17,4
5761,4/20/2013,Sha Tin,544,1,Class 4,1600,60-40,GOOD,JOCKEY CLUB PUBLIC RIDING SCHOOLS HANDICAP,TURF - C+3 Course,11,"700,000",24.84,48.67,01:13.7,01:36.9,24.84,23.83,25,23.23,5
5762,4/20/2013,Sha Tin,545,2,Class 5,1200,40-15,WET SLOW,HONG KONG SPORTS INSTITUTE HANDICAP,ALL WEATHER TRACK,12,"540,000",23.94,47.1,01:10.6,,23.94,23.16,23.5,,4
5763,4/20/2013,Sha Tin,546,3,Class 4,1200,60-40,WET SLOW,HONG KONG STADIUM HANDICAP,ALL WEATHER TRACK,12,"700,000",23.33,45.71,01:10.1,,23.33,22.38,24.44,,4
5764,4/20/2013,Sha Tin,547,4,Class 4,1400,60-40,GOOD,THE HONG KONG JOCKEY CLUB COMMUNITY TROPHY HANDICAP,TURF - C+3 Course,14,"700,000",13.52,35.54,59.13,01:22.9,13.52,22.02,23.59,23.74,4
5765,4/20/2013,Sha Tin,548,5,Class 4,1800,60-35,WET SLOW,KAU SAI CHAU JOCKEY CLUB PUBLIC GOLF COURSE HANDICAP,ALL WEATHER TRACK,14,"700,000",13.78,36.34,01:00.7,01:25.2,13.78,22.56,24.41,24.49,4
5766,4/20/2013,Sha Tin,549,6,Class 3,1650,80-60,WET SLOW,PENFOLD PARK HANDICAP,ALL WEATHER TRACK,14,"950,000",27.41,51.13,01:15.6,01:39.5,27.41,23.72,24.42,23.92,4
5767,4/20/2013,Sha Tin,550,7,Class 2,1000,100-80,GOOD,SOCIAL INCLUSION HANDICAP,TURF - C+3 Course,11,"1,400,000",13.03,33.81,56.64,,13.03,20.78,22.83,,5
5768,4/20/2013,Sha Tin,551,8,Class 3,1000,80-60,GOOD,HKJC JUNIOR EQUESTRIAN TRAINING SQUAD HANDICAP,TURF - C+3 Course,14,"950,000",13.17,33.94,56.73,,13.17,20.77,22.79,,4
5769,4/20/2013,Sha Tin,552,9,Class 2,1400,105-80,GOOD,JOCKEY CLUB ELITE YOUTH FOOTBALL CAMP HANDICAP,TURF - C+3 Course,12,"1,400,000",13.47,35.05,58.38,01:22.2,13.47,21.58,23.33,23.82,4
5770,4/20/2013,Sha Tin,553,10,Class 3,1400,80-60,GOOD,SPORT FOR ALL HANDICAP,TURF - C+3 Course,14,"950,000",13.47,34.69,59.03,01:22.9,13.47,21.22,24.34,23.84,4
5771,4/17/2013,Happy Valley,536,1,Class 4,1650,60-40,GOOD TO YIELDING,EAST POINT HANDICAP,TURF - B Course,13,"700,000",27.31,50.87,01:15.7,01:40.9,27.31,23.56,24.78,25.27,4
5772,4/17/2013,Happy Valley,537,2,Class 4,1200,60-40,GOOD TO YIELDING,JARDINE HANDICAP,TURF - B Course,12,"700,000",23.59,46.84,01:10.7,,23.59,23.25,23.85,,4
5773,4/17/2013,Happy Valley,538,3,Class 3,1200,80-60,GOOD TO YIELDING,THE EWO CHALLENGE TROPHY HANDICAP,TURF - B Course,12,"950,000",23.61,47,01:10.5,,23.61,23.39,23.53,,4
5774,4/17/2013,Happy Valley,539,4,Class 5,1800,40-10,GOOD TO YIELDING,MATHESON HANDICAP,TURF - B Course,12,"540,000",13.7,37.73,01:03.1,01:27.6,13.7,24.03,25.39,24.47,4
5775,4/17/2013,Happy Valley,540,5,Class 4,1650,60-40,GOOD TO YIELDING,EAST POINT HANDICAP,TURF - B Course,12,"700,000",27.77,51.96,01:16.8,01:41.3,27.77,24.19,24.84,24.51,4
5776,4/17/2013,Happy Valley,541,6,Class 4,1200,60-40,GOOD TO YIELDING,JARDINE HANDICAP,TURF - B Course,12,"700,000",23.67,47.91,01:11.5,,23.67,24.24,23.64,,4
5777,4/17/2013,Happy Valley,542,7,Class 2,2200,105-80,GOOD TO YIELDING,THE HONG KONG RUGBY FOOTBALL UNION CUP HANDICAP,TURF - B Course,10,"1,400,000",14.42,37.33,01:02.6,01:29.1,14.42,22.91,25.27,26.49,5
5778,4/17/2013,Happy Valley,543,8,Class 3,1650,80-60,GOOD TO YIELDING,YEE WO STREET HANDICAP,TURF - B Course,12,"950,000",27.7,51.84,01:17.8,01:41.8,27.7,24.14,25.95,24.05,4
5779,4/14/2013,Happy Valley,526,1,Class 4,1000,60-40,GOOD,CHIU LUNG HANDICAP,TURF - A Course,12,"700,000",12.81,34.25,57.57,,12.81,21.44,23.32,,4
5780,4/14/2013,Happy Valley,527,2,Class 5,1650,40-15,GOOD,GILMAN HANDICAP,TURF - A Course,12,"540,000",27.99,51.72,01:17.6,01:42.0,27.99,23.73,25.86,24.37,4
5781,4/14/2013,Happy Valley,528,3,Class 4,1650,60-40,GOOD,HARBOUR VIEW HANDICAP,TURF - A Course,11,"700,000",27.2,51.01,01:16.3,01:41.3,27.2,23.81,25.28,25.02,5
5782,4/14/2013,Happy Valley,529,4,Class 5,1200,40-15,GOOD,LI YUEN HANDICAP,TURF - A Course,12,"540,000",24.14,47.56,01:10.9,,24.14,23.42,23.32,,4
5783,4/14/2013,Happy Valley,530,5,Class 4,1800,60-40,GOOD,MAN CHEUNG HANDICAP,TURF - A Course,12,"700,000",13.58,36.63,01:01.6,01:27.3,13.58,23.05,24.99,25.72,4
5784,4/14/2013,Happy Valley,531,6,Class 3,1650,85-60,GOOD,MAN YIU HANDICAP,TURF - A Course,12,"950,000",27.42,51.8,01:17.0,01:41.8,27.42,24.38,25.16,24.82,4
5785,4/14/2013,Happy Valley,532,7,Class 3,1200,80-60,GOOD,PEDDER HANDICAP,TURF - A Course,13,"950,000",24.27,47.88,01:10.9,,24.27,23.61,23.05,,4
5786,4/14/2013,Happy Valley,533,8,Class 3,1800,80-60,GOOD,POTTINGER HANDICAP,TURF - A Course,12,"950,000",13.47,36.14,01:01.4,01:26.0,13.47,22.67,25.22,24.64,4
5787,4/14/2013,Happy Valley,534,9,Class 2,1200,105-80,GOOD,THE HONG KONG EXCHANGES CHALLENGE CUP HANDICAP,TURF - A Course,12,"1,400,000",23.44,46.3,01:09.9,,23.44,22.86,23.59,,4
5788,4/14/2013,Happy Valley,535,10,Class 1,1650,110-85,GOOD,WING WO HANDICAP,TURF - A Course,12,"2,000,000",27.86,52.28,01:16.8,01:40.5,27.86,24.42,24.53,23.71,4
5789,4/10/2013,Happy Valley,518,1,Class 5,1000,40-15,GOOD TO YIELDING,DONGCHENG DISTRICT HANDICAP,TURF - C+3 Course,12,"540,000",12.94,34.74,58.18,,12.94,21.8,23.44,,4
5790,4/10/2013,Happy Valley,519,2,Class 4,1200,60-40,GOOD TO YIELDING,ZHAOYANGMEN HANDICAP,TURF - C+3 Course,12,"700,000",24.05,47.52,01:10.8,,24.05,23.47,23.32,,4
5791,4/10/2013,Happy Valley,520,3,Class 3,1000,85-60,GOOD TO YIELDING,DONGZHIMEN HANDICAP,TURF - C+3 Course,12,"950,000",12.66,34.13,58.05,,12.66,21.47,23.92,,4
5792,4/10/2013,Happy Valley,521,4,Class 5,1650,40-0,GOOD TO YIELDING,JIANGUOMEN HANDICAP,TURF - C+3 Course,12,"540,000",28.45,53.98,01:19.1,01:43.2,28.45,25.53,25.09,24.14,4
5793,4/10/2013,Happy Valley,522,5,Class 4,1200,60-40,GOOD TO YIELDING,ZHAOYANGMEN HANDICAP,TURF - C+3 Course,13,"700,000",23.94,46.88,01:11.3,,23.94,22.94,24.46,,4
5794,4/10/2013,Happy Valley,523,6,Class 4,1650,60-40,GOOD TO YIELDING,THE BEIJING CLUBHOUSE ANNIVERSARY CUP HANDICAP,TURF - C+3 Course,12,"700,000",28.05,52.35,01:17.8,01:42.4,28.05,24.3,25.42,24.61,4
5795,4/10/2013,Happy Valley,524,7,Class 3,1650,80-60,GOOD TO YIELDING,WANGFUJING HANDICAP,TURF - C+3 Course,12,"950,000",28.28,53.03,01:19.0,01:43.4,28.28,24.75,25.97,24.42,4
5796,4/10/2013,Happy Valley,525,8,Class 3,1200,80-60,GOOD TO YIELDING,JINBAO STREET HANDICAP,TURF - C+3 Course,12,"950,000",24,47.83,01:11.2,,24,23.83,23.38,,4
5797,4/7/2013,Sha Tin,507,1,Griffin Race,1000,,GOOD,SEVERN PLATE,TURF - C Course,8,"750,000",13.3,34.24,57.18,,13.3,20.94,22.94,,5
5798,4/7/2013,Sha Tin,508,2,Class 5,1400,40-0,GOOD,PLANTATION HANDICAP,TURF - C Course,13,"540,000",13.88,35.97,01:00.4,01:23.8,13.88,22.09,24.45,23.36,4
5799,4/7/2013,Sha Tin,509,3,Class 4,1000,60-40,GOOD,HOMESTEAD HANDICAP,TURF - C Course,14,"700,000",13.31,34.5,57.73,,13.31,21.19,23.23,,4
5800,4/7/2013,Sha Tin,510,4,Class 4,1200,60-40,GOOD,LUGARD HANDICAP,ALL WEATHER TRACK,12,"700,000",23.42,46.15,01:09.3,,23.42,22.73,23.18,,4
5801,4/7/2013,Sha Tin,511,5,Class 5,1600,40-15,GOOD,POLLOCK HANDICAP,TURF - C Course,15,"540,000",24.34,47.64,01:12.4,01:36.2,24.34,23.3,24.73,23.81,4
5802,4/7/2013,Sha Tin,512,6,Class 4,1800,60-40,GOOD,PEEL HANDICAP,TURF - C Course,14,"700,000",13.94,36.5,01:00.7,01:25.4,13.94,22.56,24.17,24.77,4
5803,4/7/2013,Sha Tin,513,7,Class 3,1200,80-60,GOOD,THE HONG KONG LIONS CUP HANDICAP,ALL WEATHER TRACK,12,"950,000",23.56,46.11,01:08.6,,23.56,22.55,22.54,,4
5804,4/7/2013,Sha Tin,514,8,Hong Kong Group Two,1600,,GOOD,THE CHAIRMAN'S TROPHY,TURF - C Course,10,"3,000,000",25,48.44,01:12.1,01:34.5,25,23.44,23.69,22.37,5
